market_title,site,number,menu,work_hours,price_range,address,category,image,latitude,longitude,tags
진미평양냉면,,02-515-3469 ,"평양냉면, 온면, 접시만두(각 1만5천원), 편육(3만2천원), 제육(3만2천원), 불고기(200g 2만8천원), 어복쟁반(소 6만원, 대 9만원)",11:00~21:30(마지막 주문 21:10) ,1~2만원대,서울특별시 강남구 논현동 115-10,"한식(면류), 평양냉면",restaurant_pics/진미평양냉면.jpg,37.516107,127.03603,
서관면옥,https://www.instagram.com/seogwanmyeonog/,02-521-9945,"평양냉면, 골동냉면, 선비냉면(각 1만6천원), 맛박이냉면(1만8천원), 어복쟁반(소 8만원, 대 11만원)",11:00~15:00(마지막 주문 14:50)/17:00~21:00(마지막 주문 20:30) ,1~2만원대,서울특별시 서초구 서초동 1675-5,"한식(탕/국/찌개/전골), 어복쟁반, 한식(면류), 평양냉면",restaurant_pics/서관면옥.jpg,37.49398971324013,127.01726966280744,핫플맛집
육통령 ,,010-3942-0592,"광개토흑돼지원조오겹살, 광개토흑돼지목살(각 150g 1만8천7백원), 광개토수제돼지갈비(250g 1만8천원), 한우육회(250g 3만5천원), 참기름육회비빔밥(1만5천원), 토장찌개, 김치찌개(각 8천원)",11:30~22:30 ,2~5만원대,서울특별시 서초구 서초동 1564-13 지온빌딩,"한식(육류), 삼겹살, 돼지고기구이",restaurant_pics/육통령 .jpg,37.4887950669684,127.013660090025,
신가예촌,,02-525-0986,"보리굴비한상차림(3만8천원), 약수돌솥밥과간장게장(6만5천원), 홍어애사시미(10만원), 삼합(6만9천원)","11:00~15:00/17:00~22:00(마지막 주문 20:40) | 토, 일요일 11:00~15:00/16:30~21:00(마지막 주문 19:40) ",5~10만원대,서울특별시 서초구 서초동 1355-17 서초대우디오빌,"한식(어패류), 굴비, 게장, 한식(일반한식), 한정식",restaurant_pics/신가예촌.jpg,37.4849946106957,127.029112829918,
에쌍스,https://www.instagram.com/essence.seoul/,010-8010-5099,"에스카르고(2만3천원), 생자크(2만8천원), 몽블랑(2만원), 풀레로티(2만4천원), 뵈프(3만8천원)",12:00~14:30/17:30~22:00(마지막 주문 21:00) ,5~10만원대,서울특별시 서초구 서초동 1451-86,프랑스식,restaurant_pics/에쌍스.jpg,37.4818351712773,127.01336700925,
버드나무집,,02-3473-4167 ,"주물럭(120g 8만5천원), 등심(130g 8만8천원), 생갈비(200g 12만원), 양념갈비(200g 8만5천원), 육회(130g 5만3천원), 갈비탕(3만2천원), 갈비정식(120g 4만3천원), 물냉면, 비빔냉면(각 1만5천원)",11:00~21:30 ,15~25만원대,서울특별시 서초구 서초동 1340-5 버드나무집,"한식(육류), 소고기구이, 소갈비",restaurant_pics/버드나무집.jpg,37.4891,127.0312,노포
더마고그릴,,02-6282-6760 ,"런치세트(10만원~12만원), 디너세트(18만원~21만원)",11:30~14:30/18:00~22:00 ,15~25만원대,서울특별시 서초구 반포동 19-3 센트럴시티빌딩,"기타, 그릴, 스테이크",restaurant_pics/더마고그릴.jpg,37.504147,127.004603,드라이에이징
플레이버즈,https://www.instagram.com/flavorsofficial_/,02-6282-6268,"조식뷔페(어른 7만4천원, 어린이 3만7천원), 평일점심뷔페(어른15만9천원, 어린이 7만9천원), 저녁뷔페(어른 17만9천원, 어린이 8만9천원)",06:30~10:00/12:00~14:30/18:00~21:00 | 토요일 06:30~10:30/11:30~13:30/14:00~16:00/17:30~19:30/20:00~22:00 | 일요일 06:30~10:30/11:30~13:30/14:00~16:00/18:00~21:00 ,10~15만원대,서울특별시 서초구 반포동 19-3 센트럴시티,"기타, 뷔페",restaurant_pics/플레이버즈.jpg,37.5039344562304,127.0024111972472,
마루심,,02-592-8998 ,"히쓰마부시(미니 2만5천원, 상 3만9천원, 특 5만3천원), 우나동(상 3만9천원, 특 5만3천원), 마루심무지개세트(5만5천원), 마루심눈꽃세트(5만5천원), 어린이세트(2만1천원)","11:00~15:00/17:00~22:00 | 토, 일요일 11:00~22:00 ",5~10만원대,서울특별시 서초구 반포동 54-10 청구빌딩,"일식, 일식장어",restaurant_pics/마루심.jpg,37.50186,127.0105,
김영모과자점,,02-2055-1983,"바게트샌드위치(9천원), 몽블랑(8천원), 연유라우겐, 바질라우겐(각 5천원), 소보로(2천6백원), 바질크림치즈베이글(6천원), 마늘바게트(6천8백원)",08:00~22:30 ,1만원 미만 ,서울특별시 서초구 서초동 1335,"디저트/차/베이커리, 베이커리",restaurant_pics/김영모과자점.jpg,37.4889155854443,127.027749222342,
모트32서울,https://www.instagram.com/mott32seoul/,02-6282-0320,"모트시그니처북경요리(18만원), 북경오리레터스랩, 광동식북경오리볶음(각 2만1천원), 꿀소스이베리코차슈(6만5천원), 바삭한삼겹살구이(5만5천원)",11:30~15:00(마지막 주문 14:30)/17:30~22:00(마지막 주문 21:00) ,10~15만원대,서울특별시 서초구 반포동 19-3 센트럴시티,"중식, 홍콩식중식",restaurant_pics/모트32서울.jpg,37.5039351769908,127.002413006799,
커피몽타주,https://www.instagram.com/coffeemontage,070-8262-1303,"에스프레소, 아메리카노(각 4천원), 콜드브루, 카페라테, 플랫화이트(각 4천5백원), 에스프레소플래터(5천원), 콜드브루샘플러(9천원)","08:00~18:00(마지막 주문 18:00) | 토, 일요일, 공휴일 10:00~20:00(마지막 주문 19:30) ",1만원 미만 ,서울특별시 강동구 성내동 555-5 상지빌딩,"디저트/차/베이커리, 커피전문점",restaurant_pics/커피몽타주.jpg,37.52946,127.1219,스페셜티커피
한우다이닝울릉,,02-581-2235 ,"꽃등심(130g 7만2천원), 등심(130g 6만2천원), 안심(130g 7만8천원), 안창살, 토시살, 제비추리, 살치살(각 130g 7만4천원), 평양냉면, 평양비빔냉면(각 1만2천원), 청량냉면(1만4천원)",11:00~15:00(마지막 주문 14:30)/17:00~21:30(마지막 주문 21:00) ,15~25만원대,서울특별시 서초구 서초동 1322-11,"한식(육류), 소고기구이",restaurant_pics/한우다이닝울릉.jpg,37.4955176176137,127.024530612743,핫플맛집
로리스더프라임립,https://www.instagram.com/lawrysseoul/,02-590-2800 ,"프라임립강남컷(평일런치, 100g 4만4천원, 주말&공휴일런치, 100g 5만3천원), 안심필렛미뇽스테이크(300g 13만원대), 로리스립아이스테이크(360g 12만원), 랍스타비스큐소스파스타(7만원)",11:30~15:00/17:30~22:00(마지막 주문 20:50) ,5~10만원대,서울특별시 서초구 서초동 1317-23 GT TOWER,"기타, 스테이크",restaurant_pics/로리스더프라임립.jpg,37.49778,127.0262,
강남진해장,,02-557-2662 ,"양선지해장국, 양지곰탕, 사골곰탕(각 1만1천원), 내장탕(1만4천원), 곱창전골(중 6만2천원, 대 8만5천원), 갈비곱창전골(각 중 6만5천원, 대 8만9천원), 모둠전골(중 7만5천원, 대 9만5천원)",24시간 영업 | 일요일 00:00~21:30 | 월요일 06:30~24:00 ,1~2만원대,서울특별시 강남구 역삼동 819-4,"한식(탕/국/찌개/전골), 선지해장국",restaurant_pics/강남진해장.jpg,37.49949430360649,127.02926287275582,
대려도,,02-555-0550 ,"삼선짜장면(1만1천원), 삼선짬뽕, 새우볶음밥(각 1만3천원), 크림중새우(소 4만6천원, 대 6만5천원), 깐풍기(소 3만5천원, 대 5만원), 점심코스(3만5천원, 4만5천원, 5만8천원), 저녁코스(6만5천원~11만원)",11:30~15:00/17:30~22:00 ,5~10만원대,서울특별시 강남구 역삼동 833-1,"중식, 일반중식",restaurant_pics/대려도.jpg,37.493389,127.032278,
고래불,https://www.instagram.com/koraebul_official/,02-556-3677,"고래고기, 독도꽃새우(시가), 자연산바위굴(8만8천원), 해산물모둠(8만4천원), 안주모둠물회, 동해돌문어숙회(각 5만5천원)","11:30~14:30/17:00~22:00(마지막 주문 20:45)│토, 일요일 11:30~21:00(마지막 주문 19:45) ",5~10만원대,서울특별시 강남구 역삼동 828-53,"한식(어패류), 생선회, 고래",restaurant_pics/고래불.jpg,37.49624,127.0339,
프로간장게장,,02-543-4126,"간장게장(중 8만4천원, 대 10만4천원, 특대 12만4천원), 양념게장(중 8만8천원, 대 10만9천원, 특대 12만9천원), 반반게장(중 8만6천원, 대 10만8천원, 특대 12만7천원)",10:00~23:00 ,5~10만원대,서울특별시 서초구 잠원동 27-1,"한식(어패류), 꽃게, 게장",restaurant_pics/프로간장게장.jpg,37.5145780257989,127.019168572867,
듀자미,https://www.instagram.com/deuxamis_patisserie_seoul/,02-3443-0030,"캐러멜소금케이크, 딸기생크림케이크, 말차산딸기케이크(각 6천8백원), 달콤밤송이, 밀푀유말차(각 8천원), 아메리카노(5천5백원), 카페라테(6천5백원)",12:00~21:30 ,1만원 미만 ,서울특별시 강남구 신사동 535-9,"디저트/차/베이커리, 디저트카페",restaurant_pics/듀자미.jpg,37.51933,127.0226,
와라쿠,https://www.instagram.com/waraku_sinsa,02-517-2292 ,"쿠시세트(3만3천원), 와라쿠이찌방세트(6만4천원), 와라쿠나베세트(7만7천원), 네기마, 쇼우니꾸, 돈도로(각 9천원), 데바사키(6천5백원), 데바모토(7천원)",18:00~01:00(익일) ,2~5만원대,서울특별시 강남구 신사동 525-16,"바/주점, 이자카야, 일식, 일식꼬치",restaurant_pics/와라쿠.jpg,37.5221,127.0207,
구스테이크528,https://www.instagram.com/goostk/,02-511-0917 ,"포터하우스(100g 4만8천원), 티본(100g 4만5천원), 본인립아이(100g 4만3천원), 본인채끝등심(100g 4만원), 안심(300g 11만4천원), 프렌치어니언수프(1만8천원), 부라타치즈샐러드(2만9천원)",12:00~15:00(마지막 주문 14:00)/17:00~22:00(마지막주문 21:00) ,10~15만원대,서울특별시 강남구 신사동 528-3 덕산빌딩,"기타, 스테이크",restaurant_pics/구스테이크528.jpg,37.52288,127.0206,드라이에이징
삐아프,https://www.instagram.com/piaf_artisan_chocolatier/,02-545-0317,"초콜릿봉봉(4구 1만4천원, 6구 1만9천5백원, 10구 3만1천원, 15구 4만6천원)",12:30~19:30 ,1만원 미만 ,서울특별시 강남구 신사동 525-9 컨템포빌딩,"디저트/차/베이커리, 초콜릿",restaurant_pics/삐아프.jpg,37.5223173108567,127.020612195958,
당옥,https://www.instagram.com/dangok_sinsa/,02-3443-1227,"밤몽실타래, 말차딸기몽실타래(각 1만8천원), 와케이크(3천원), 와라비모찌(8천원), 복숭아빙수(3만원), 말차빙수, 마스카포네인절미빙수(각 1만9천원)",11:30~21:00 ,1~2만원대,서울특별시 강남구 신사동 521-5,"디저트/차/베이커리, 일본디저트",restaurant_pics/당옥.jpg,37.520066,127.020428,
소나,https://www.instagram.com/sona_seoul,02-515-3246,"단품디저트(1만8천원), 3코스디저트(1인 2만8천원), 2코스디저트(2인 3만6천원), 프티푸르카트세트(2만8천원)",12:30~21:00(마지막 주문 20:30) ,2~5만원대,서울특별시 강남구 신사동 520-1,"디저트/차/베이커리, 디저트카페",restaurant_pics/소나.jpg,37.52066,127.0216,
현우동,https://www.instagram.com/hyunudon/,02-515-3622 ,"냉우동(9천원~1만5천원), 온우동(9천원~1만6천원), 카레덮밥(1만1천원), 텐동(1만3천원)",11:30~15:00/17:30~21:30 ,1~2만원대,서울특별시 강남구 논현동 11-1,"일식, 일식우동",restaurant_pics/현우동.jpg,37.517039793687886,127.02430622206757,
김수사,,02-542-5235,"런치사시미코스, 런치스시코스(각 5만원), 디너스시코스(8만원), 디너사시미코스(10만원)",11:30~15:00(마지막 주문 14:00)/17:30~22:00(마지막 주문 21:00) ,5~10만원대,서울특별시 강남구 논현동 4-19 해정빌딩,"일식, 스시",restaurant_pics/김수사.jpg,37.51713,127.0232,"중저가스시, 미들급스시"
왕스덕,,02-540-8524,"북경오리(12만원), 상어 지느러미찜(1인 13만원), 왕스덕짜장면(9천원), 짬뽕, 짬뽕밥(각 1만1천원)","11:00~22:00(마지막 주문 21:00) | 토, 일요일 11:00~21:00(마지막 주문 20:00) ",5~10만원대,서울특별시 강남구 논현동 4-18,"중식, 일반중식, 북경오리",restaurant_pics/왕스덕.jpg,37.51718782450431,127.0229760311936,
180커피로스터스,https://www.instagram.com/180coffeeroasters_official/,031-8017-1180  ,"꾸러기수비대(6천8백원), 에스프레소(3천8백원), 아메리카노(4천5백원), 카페라테(4천8백원), 콜드브루(4천2백원~6천8백원), 핸드드립커피(5천8백원~8천8백원) ",09:00~18:00 ,1만원 미만,경기도 성남시 분당구 율동 323-9,"디저트/차/베이커리, 커피전문점",restaurant_pics/180커피로스터스.jpg,37.382513,127.151627,
투웰브키친,,053-652-8007  ,"파스타(2만3천원~2만7천원), 리조토(2만6천원), 구운감자뇨키(2만8천원), 소고기안심스테이크(90g 2만9천원, 180g 5만8천원), 철생선요리(3만8천원), 점심코스(5만원), 저녁코스(8만5천원)",11:30~15:00/17:30~22:00(마지막 주문 21:00) ,2~5만원대,대구광역시 수성구 상동 408-3,"이탈리아식, 파스타, 피자",restaurant_pics/투웰브키친.jpg,35.830197,128.615152,
영암식당,,061-244-4600  ,"떡갈비정식, 생고기(각 2만9천원), 갈비탕, 비빔밥(각 1만5천원) ",09:00~21:30 ,2~5만원대,전라남도 목포시 죽동 95-1,"한식(육류), 소떡갈비",restaurant_pics/영암식당.jpg,34.7925688416434,126.382296383204,노포
해송일식,,055-642-0363  ,"코스요리(1인 5만원~10만원), 구이정식, 매운탕(각 1인 2만5천원), 점심특선, 생선초밥(각 3만원) ",12:00~15:00/17:00~21:30 ,5~10만원대,경상남도 통영시 무전동 1068-3 롯데빌딩,일식,restaurant_pics/해송일식.jpg,34.8604613433918,128.42676280433318,
쉐즈롤,https://www.instagram.com/chez_roll/,031-775-8911  ,"쉐즈롤, 녹차롤(각 mini 4천5백원, half 9천원, full 1만8천원), 쇼콜라롤(mini 4천8백원, half 9천5백원, full 1만9천원), 수능리사워도우(1만1천원), 플레인치아바타(4천5백원), 올리브치즈푸가스(4천8백원)",10:00~17:00 ,1만원 미만,경기도 양평군 서종면 수능리 381,"디저트/차/베이커리, 케이크, 디저트카페",restaurant_pics/쉐즈롤.jpg,37.5975600326635,127.372518055161,
임페리얼트레져,,032-729-2227  ,"북경오리(18만원), 꿀소스돼지바비큐(5만5천원), 오향장육, 광동식해파리무침(각 4만8천원), 딤섬(2만원~2만8천원), 창펀(2만5천원)",12:00~15:00/18:00~22:00 ,5~10만원대,인천광역시 중구 운서동 2874,"중식, 광동식중식",restaurant_pics/임페리얼트레져.jpg,37.438028,126.456713,
흥선,https://www.instagram.com/chef.haku/,031-829-0707  ,"산동식닭고기냉채, 멘보샤(각 1만7천원), 유린기(1만8천원), 깐풍기(2만원), 마파두부(1만6천원), 초마탕(1만8천원), 관자중국콩볶음(3만원), 양장피, 팔보채(각 3만5천원)",11:20~15:00/17:00~23:00(마지막 주문 22:00) | 일요일 11:20~21:00(마지막 주문 20:00),2~5만원대,경기도 의정부시 의정부동 492-12 중앙오피스텔,"바/주점, 중식주점, 중식, 일반중식",restaurant_pics/흥선.jpg,37.73769071651059,127.04006607679564,
화이트크리스마스,,043-287-1225  ,"화이트코스(8만5천원), 블루코스(25만원), 그린코스(32만원)",12:00~15:30/17:30~22:00 ,25만원 이상,충청북도 청주시 흥덕구 비하동 754,프랑스식,restaurant_pics/화이트크리스마스.jpg,36.63083110629392,127.4248595383393,
거대곰탕,,051-809-2223  ,"사골곰탕(1만5천원), 진한양곰탕(1만5천원), 진한섞어곰탕(1만6천원), 한우빈대떡(6천원), 한우떡갈비(1만1천5백원), 평양냉면(1만2천원, 곱빼기 1만5천원)",11:00~14:50/17:00~22:00 ,1~2만원대,부산광역시 부산진구 부전동 227-2 삼정타워,"한식(탕/국/찌개/전골), 곰탕, 한식(육류), 소떡갈비, 한식(면류), 평양냉면",restaurant_pics/거대곰탕.jpg,35.153006221653,129.059606320437,
우동선,,010-5544-1064  ,"가케우동(8천5백원), 유부우동, 기쓰네우동(각 1만원), 덴푸라붓가케우동(1만3천원), 소갈빗살가케우동(1만4천원), 들기름소바(1만7천원), 텐동(1만2천원), 니싱소바(2만3천원), 냉우동(1만1천원)",11:30~14:30/17:00~20:30 ,1~2만원대,경기도 이천시 중리동 194-9,"일식, 일식우동",restaurant_pics/우동선.jpg,37.2799601701037,127.443704459258,
천황식당,https://www.instagram.com/pnixresto/,055-741-2646  ,"진주비빔밥(1만원), 석쇠불고기(250g 2만원), 육회(250g 3만원), 선지해장국, 콩나물국밥(각 4천원)",06:00~21:00 ,1~2만원대,경상남도 진주시 대안동 4-1,"한식(일반한식), 비빔밥, 한식(육류), 육회, 소불고기",restaurant_pics/천황식당.jpg,35.196068,128.084463,노포
남원집,,063-653-2376  ,한정식(1인 3만원) ,10:00~20:00 ,2~5만원대,전라북도 순창군 순창읍 순화리 216-2,"한식(일반한식), 한정식",restaurant_pics/남원집.jpg,35.373402,127.141188,노포
모모야마,,051-810-6360  ,"생선회정식(각 9만9천원), 가이세키코스(12만1천원~26만원), 모둠회(18만2천원), 모둠스시(9만원), 오마카세스시(런치 14만5천원, 18만5천원), 스시디너(21만원)",12:00~15:00/18:00~21:30 ,15~25만원대,부산광역시 부산진구 부전동 503-15,"일식, 스시, 가이세키",restaurant_pics/모모야마.jpg,35.156853,129.056647,
옥야식당,,054-853-6953  ,"선지국밥(1만원), 포장(4만5천원) ",08:30~19:00 ,1~2만원대,경상북도 안동시 옥야동 307-2,"한식(탕/국/찌개/전골), 선지해장국",restaurant_pics/옥야식당.jpg,36.563714,128.724094,
스시호산,,042-482-0053  ,디너오마카세(25만원) ,19:00~22:00 ,25만원 이상,대전광역시 서구 만년동 282 대전 둔산 해가든 센트럴파크,"일식, 스시",restaurant_pics/스시호산.jpg,36.365491,127.380015,
궁,,063-227-0844  ,"류(1인 7만원), 운(1인 8만원), 본(1인 2만5천원), 기(1인 3만5천원)",12:00~15:00/18:00~21:00 ,5~10만원대,전라북도 전주시 완산구 효자동3가 1188-1 궁한정식,"한식(일반한식), 한정식",restaurant_pics/궁.jpg,35.817098392419595,127.09331266871276,
평양면옥,,031-701-7752  ,"냉면, 비빔냉면, 온면, 만둣국(각 1만5천원), 접시만두(1만4천원), 제육(3만2천원), 편육(3만4천원), 어복쟁반(소 7만5천원, 대 10만원), 불고기(200g 3만8천원)",11:30~21:30 ,1~2만원대,경기도 성남시 분당구 서현동 203-1,"한식(탕/국/찌개/전골), 어복쟁반, 한식(육류), 수육, 한식(면류), 평양냉면",restaurant_pics/평양면옥.jpg,37.385209,127.13449,
박쏘가리,,043-423-8825  ,"쏘가리회(1kg 20만원), 쏘가리매운탕(2인 8만원, 3인 11만원, 4인 13만원), 빠가사리매운탕, 잡고기매운탕(2인 6만원, 3인 7만원, 4인 8만원), 메기매운탕(2인 5만원, 3인 6만원, 4인 7만원), 떡갈비정식(2인 이상, 1인 2만원)",10:00~21:00 ,2~5만원대,충청북도 단양군 단양읍 도전리 633 박쏘가리,"한식(민물어패류), 민물매운탕",restaurant_pics/박쏘가리.jpg,36.982977,128.370689,리버뷰
원조분원붕어찜,,031-767-9055  ,"붕어찜(2인 4만원, 4인 8만원), 빠가사리매운탕(소 4만5천원, 중 5만5천원, 대 6만5천원), 쏘가리매운탕(7만5천원) ",10:30~21:00 ,2~5만원대,경기도 광주시 남종면 분원리 91,"한식(민물어패류), 붕어찜, 민물매운탕",restaurant_pics/원조분원붕어찜.jpg,37.495207,127.301134,노포
스시요헤이,,063-221-9500  ,"점심오마카세(4만8천원), 저녁오마카세(9만원)",12:00~14:30/18:00~22:30 ,5~10만원대,전라북도 전주시 완산구 효자동3가 1667-6,"일식, 스시",restaurant_pics/스시요헤이.jpg,35.82140686452656,127.10165265023548,
대광식당,,062-226-3939  ,"육전(2만9천원), 산낙지전, 키조개전, 대구전(각 2만8천원), 굴전(2만7천원)",11:30~14:00/16:30~21:30 ,2~5만원대,광주광역시 서구 마륵동 172-4,"한식(육류), 육전",restaurant_pics/대광식당.jpg,35.1440360460934,126.839136628554,
유치회관,,031-234-6275  ,"해장국(1만원), 수육, 수육무침(각 2만9천원) ",24시간 영업 ,1~2만원대,경기도 수원시 팔달구 인계동 1132-4,"한식(탕/국/찌개/전골), 선지해장국, 한식(육류), 수육",restaurant_pics/유치회관.jpg,37.25878303148087,127.03218609766743,노포
성심당,,1588-8069  ,"튀김소보로(1천7백원), 소금크루아상(1천8백원), 카레고로케(2천3백원), 토요빵(3천8백원), 김치찹쌀주먹밥(2천3백원), 빅매치(2천3백원), 월넛브레드(4천원), 노아레즌(7천원), 잠봉뵈르(8천원), 옛맛심전병(5천5백원)",08:00~22:00 ,1만원 미만,대전광역시 중구 은행동 145-1,"디저트/차/베이커리, 베이커리",restaurant_pics/성심당.jpg,36.327735,127.427271,노포
맛50년헛제사밥,,054-821-2944  ,"헛제삿밥(1만4천원), 선비상(2만3천원), 현학금상(4만원), 안동간고등어구이(1만5천원) ",11:00~20:00 ,1~2만원대,경상북도 안동시 상아동 513-2,"한식(일반한식), 일반한식, 백반",restaurant_pics/맛50년헛제사밥.jpg,36.577524,128.758064,노포
이타쇼,,0507-1396-1975  ,"대방어사시미(7만원), 우나기카바야키(4만5천원), 금태시오야키, 옥돔시오야키(4만5천원), 제철모둠사시미(5만5천원), 시메사바, 이소베마키(2만5천원), 고등어봉초밥(2만8천원), 갈치가라아게(3만원)",17:00~01:00(익일) ,2~5만원대,부산광역시 수영구 광안동 197-20,"바/주점, 이자카야",restaurant_pics/이타쇼.jpg,35.1518415819748,129.116897372933,
원산면옥,,051-245-2310  ,"함흥냉면, 평양냉면, 온면, 왕만두, 만두백반, 갈비탕(각 1만4천원), 수육(5만5천원), 전골쟁반(소 7만원, 대 10만원), 가오리회무침(소 3만5천원, 대 5만5천원) ",11:00~21:30 ,1~2만원대,부산광역시 중구 창선동1가 37-1,"한식(면류), 함흥냉면, 만두, 한식(육류), 수육",restaurant_pics/원산면옥.jpg,35.098971,129.031071,노포
아뜰리에폰드,https://www.instagram.com/atelier.pond/,010-7764-7663,"캐러멜바박스(8만2천원), 쿠키박스(8만8천원), 초콜릿박스(9만2천원)",12:00~17:00 ,1~2만원대,서울특별시 용산구 한남동 738-23,"디저트/차/베이커리, 쿠키, 캐러멜, 디저트카페",restaurant_pics/아뜰리에폰드.jpg,37.5368027102701,127.000015614034,
방림메밀막국수,,033-332-1151  ,"메밀물막국수(1만원), 메밀묵사발, 메밀찐만두(각 8천원), 메밀비빔막국수(1만1천원), 수육(소 1만9천원, 중 2만4천원, 대 2만9천원)",10:00~19:00 ,1만원 미만,강원특별자치도 평창군 방림면 방림리 1284-4,"한식(면류), 막국수",restaurant_pics/방림메밀막국수.jpg,37.426637608829054,128.3925949162694,노포
이조보쌈,,02-2671-3257 ,"보쌈(중 3만3천원, 대 4만원), 오징어보쌈(중 3만6천원, 대 4만3천원), 점심보쌈정식(1만1천원)",11:30~15:00/16:00~22:00 ,2~5만원대,서울특별시 영등포구 당산동6가 295,"한식(육류), 보쌈",restaurant_pics/이조보쌈.jpg,37.53493,126.9031,
냐옹지마,https://www.instagram.com/nyang_jima/,없음,코스(1인 5만원),18:00~20:30/21:00~23:30 ,5~10만원대,서울특별시 영등포구 문래동4가 31-33,"바/주점, 이자카야",restaurant_pics/냐옹지마.jpg,37.5146817750863,126.890650682526,
등촌최월선칼국수,,02-3661-2744,"버섯매운탕(1만원), 버섯추가(9천원)","11:30~15:00/16:00~21:30 | 토, 일요일, 공휴일 11:30~16:00/17:00~21:30 ",1~2만원대,서울특별시 강서구 등촌동 654-95,"한식(면류), 칼국수",restaurant_pics/등촌최월선칼국수.jpg,37.556,126.8567,
청담나인,,02-2002-9800,"나인코스(4만9천원), 셰프스페셜(9만5천원), 티라미수(1만원), 3가지맛젤라토(1만2천원), 미니크렘브륄레(8천원), 트러플감자튀김(1만8천원), 오징어튀김(2만4천원), 바질새우튀김(2만8천원), 모차렐라와 프로슈토샐러드(3만6천원), 3가지타파스(2만8천원), 한우소고기새우볶음면(3만4천원), 성게알리오올리오(3만8천원), 제철과일치즈(4만2천원), 과일치즈샤퀴테리모둠플래터(6만8천원)",B1: 매일 12:00~23:00 (Break: 15:00~17:30) B2: 일-목 17:30~23:00 / 금-토 17:30~24:00 (L.O. 코스 20:00 / 안주 21:30) ,5~10만원대,서울특별시 강남구 삼성동 65-5,"이탈리아식, 바/주점, 재즈바",restaurant_pics/청담나인.jpg,37.5166377998582,127.051864456444,
라이옥,,0507-1449-8011  ,"소고기쌀국수, 라이옥퍼가, 해물볶음밥(각 9천원), 반쎄오(1만3천원), 고이꾸온(2개 6천원, 4개 1만원), 분망빗(1만2천원), 분보후에(1만1천원)",10:00~15:00/16:00~20:30(마지막 주문 20:00),1~2만원대,부산광역시 남구 대연동 34-12,"아시아식, 베트남식",restaurant_pics/라이옥.jpg,35.1382755065968,129.104077367087,
언피니쉬드,https://www.instagram.com/chef_myonghwan,031-5175-7099  ,"매콤한해산물볶음파스타(1만6천9백원), 송로버섯파스타(1만3천9백원), 눈꽃치즈새우피자(1만6천9백원), 스테이크샐러드(2만1천9백원), 안심스테이크(160g 3만9천원), 양갈비스테이크(250g 3만5천원)",11:00~15:00/17:00~22:00(마지막 주문 21:30) ,2~5만원대,경기도 하남시 풍산동 490-2 하우스디스마트밸리,"이탈리아식, 피자, 파스타",restaurant_pics/언피니쉬드.jpg,37.5518130290607,127.184490015618,
모리,,0507-1349-9891,코스(18만원),"18:00~23:00 | 화요일 19:00~23:00 | 토, 일요일 17:30~23:00",15~25만원대,부산광역시 해운대구 중동 1124-2 팔레드시즈,"일식, 가이세키",restaurant_pics/모리.jpg,35.160201591128,129.166579258799,
아이뽀유,https://www.instagram.com/i_pho_u/,02-517-4656,"쌀국수(1만7천원~2만7천원), 소고기분짜(1만9천원), 해산물볶음밥(2만2천원), 낙지공심채(1만8천원), 문어솜땀(2만1천원)",11:30~15:00/17:00~21:00(마지막 주문 20:00) ,1~2만원대,서울특별시 강남구 신사동 561-19,"아시아식, 베트남식",restaurant_pics/아이뽀유.jpg,37.5188658448158,127.025224654498,핫플맛집
마이보틀,https://www.instagram.com/mybottle.cafe/,010-5862-0703  ,"바닐라라테트와일라잇, 허니로열밀크티, 2X버터바, 로열벚꽃꿀약과(각 6천9백원), 애플망고코코넛빙수(1만6천9백원)",09:00~03:00(익일) ,1만원 미만,경기도 성남시 분당구 서현동 96 시범단지우성아파트,"디저트/차/베이커리, 카페, 디저트카페",restaurant_pics/마이보틀.jpg,37.3811733499784,127.130339166306,인스타감성
아이리스펍더블린,,02-561-3281 ,"웨지감자(소 1만7천원, 대 2만1천원), 피쉬앤칩스(2만5천원), 나쵸칩, 케사디야(각 2만3천원), 고르곤졸라피자(2만6천원), 샐러드(2만4천원~2만6천5백원)",15:00~02:00(익일) I 금요일 15:00~02:00(익일) I 토요일 14:00~02:00(익일) I 일요일 14:00~24:00 ,2~5만원대,서울특별시 강남구 역삼동 814-5,"바/주점, 펍",restaurant_pics/아이리스펍더블린.jpg,37.50203,127.0262,
김가원,,062-382-8700  ,"홍어회, 홍어삼합(각 5만원), 홍어회무침(3만원), 홍탕(9천원), 김치찌개(9천원), 동태탕(9천원), 김치찜(중 3만원 대 4만원), 묵은지수육(1만2천원)",10:00~22:00 ,5~10만원대,광주광역시 동구 남동 70-6,"한식(어패류), 홍어",restaurant_pics/김가원.jpg,35.1428617238044,126.921112360948,
나정식당,,041-562-1305  ,"소곱창구이(5만8천원), 모둠구이(6만원), 소곱창전골(소 3만9천원, 중 4만5천원, 대 5만2천원)",12:00~15:00/16:30~22:00(마지막 주문 21:00) ,2~5만원대,충청남도 천안시 동남구 원성동 549-9,"한식(육류), 양곱창, 한식(탕/국/찌개/전골), 곱창전골",restaurant_pics/나정식당.jpg,36.8033676650484,127.156147465167,
