restaurant_name,address,number,price_range,restaurant_image1,latitude,longitude
땀땀(갤러리아광교점),경기도 수원시 영통구 광교호수공원로 320,베트남 음식,주차공간없음,/upload/restaurant_pics/땀땀(갤러리아광교점).jpg,37.2852938,127.0572663
리띵커피,경기도 안양시 동안구 동편로27번길 6-51,070-8802-8416,만원 미만,/upload/restaurant_pics/리띵커피.jpg,37.4076368,126.9726668
청평돌짜장,경기도 가평군 청평면 북한강로 2040,031-585-3812,2만원-3만원,/upload/restaurant_pics/청평돌짜장.jpg,37.698388,127.3937982
삼백돈돈가츠(광교점),경기도 수원시 영통구 센트럴타운로 85 2F,031-211-7149,만원-2만원,/upload/restaurant_pics/삼백돈돈가츠(광교점).jpg,37.2915676,127.050471
총각손칼국수,경기도 용인시 기흥구 신구로12번길 6,031-282-8474,만원 미만,/upload/restaurant_pics/총각손칼국수.jpg,37.27314377,127.11018372
라보나쿠치나,경기도 용인시 수지구 문정로7번길 10 서초빌딩 1F,이탈리안,주차공간없음,/upload/restaurant_pics/라보나쿠치나.jpg,37.32132832,127.09562022
브런치빈,경기도 김포시 김포한강9로75번길 158 이편한세상시티 B203호,031-983-0802,만원-2만원,/upload/restaurant_pics/브런치빈.jpg,37.6446556,126.6231459
호무라텐동,경기도 화성시 동탄공원로3길 18-20 1F,031-373-5840,만원-2만원,/upload/restaurant_pics/호무라텐동.jpg,37.2074594,127.062113
안양감자탕,경기도 안양시 만안구 장내로 143,031-441-2262,만원 미만,/upload/restaurant_pics/안양감자탕.jpg,37.39821038,126.92336207
곤돈,경기도 안양시 만안구 안양로329번길 27 1F,010-3432-5143,만원-2만원,/upload/restaurant_pics/곤돈.jpg,37.4007764,126.917785
서양식탁,경기도 수원시 영통구 센트럴파크로127번길 159,070-4158-1000,만원-2만원,/upload/restaurant_pics/서양식탁.jpg,37.2943447,127.0557557
일심본가콩요리,경기도 남양주시 와부읍 경강로926번길 8-21,031-576-3733,2만원-3만원,/upload/restaurant_pics/일심본가콩요리.jpg,37.55672836,127.2362442
베이콜로지빵학개론(샹그리나점),경기도 김포시 고촌읍 아라육로152번길 210-14,1899-3834,만원 미만,/upload/restaurant_pics/베이콜로지빵학개론(샹그리나점).jpg,37.6016499,126.7892392
사과떡볶이,경기도 파주시 교하로 891-10,0507-1464-1466,만원 미만,/upload/restaurant_pics/사과떡볶이.jpg,37.727151,126.7040892
상상카츠,경기도 화성시 동탄공원로2길 27-13,031-613-3998,만원-2만원,/upload/restaurant_pics/상상카츠.jpg,37.2066552,127.0616338
금강산매운갈비찜,경기도 포천시 일동면 수입로 350,031-534-7750,만원 미만,/upload/restaurant_pics/금강산매운갈비찜.jpg,37.9961831,127.3144316
군포해물탕,경기도 수원시 영통구 동수원로513번길 11,031-215-3705,3만원-4만원,/upload/restaurant_pics/군포해물탕.jpg,37.2734543,127.0463304
이터스(롯데타임빌라스점),경기도 의왕시 바라산로 1,031-329-1787,만원-2만원,/upload/restaurant_pics/이터스(롯데타임빌라스점).jpg,37.3759865,127.0095466
중평떡볶이,경기도 수원시 팔달구 효원로265번길 44,031-226-8878,만원 미만,/upload/restaurant_pics/중평떡볶이.jpg,37.2639868,127.0316315
하인선생(하남미사점),경기도 하남시 미사대로 430 110-115호,031-793-4230,만원-2만원,/upload/restaurant_pics/하인선생(하남미사점).jpg,37.5656426,127.1982381
515더오리지널(본점),경기도 파주시 돌곶이길 95,031-944-0330,만원-2만원,/upload/restaurant_pics/515더오리지널(본점).jpg,37.7144958,126.6957764
마방집,경기도 하남시 하남대로 674,031-791-0011,만원-2만원,/upload/restaurant_pics/마방집.jpg,37.5321582,127.2172071
레드파이프,경기도 파주시 지목로 17-7,031-944-0999,만원 미만,/upload/restaurant_pics/레드파이프.jpg,37.7258207,126.6927871
알렉스더커피(용인점),경기도 용인시 처인구 백암면 삼백로835번길 12,070-4148-7714,만원 미만,/upload/restaurant_pics/알렉스더커피(용인점).jpg,37.1448685,127.3671991
고당,경기도 남양주시 조안면 북한강로 121,031-576-8090,만원 미만,/upload/restaurant_pics/고당.jpg,37.53599531,127.3026826
팔덕식당(안양본점),경기도 안양시 동안구 관양로 81,0507-1402-7054,만원-2만원,/upload/restaurant_pics/팔덕식당(안양본점).jpg,37.4023109,126.9564761
조개포차,경기도 시흥시 오이도로 215,010-7338-7338,2만원-3만원,/upload/restaurant_pics/조개포차.jpg,37.34183725,126.68664646
낙선재,경기도 광주시 남한산성면 불당길 101,031-746-3800,4만원 이상,/upload/restaurant_pics/낙선재.jpg,37.45611844,127.20611646
아보고가,경기도 김포시 하성면 월하로 977-19,031-996-9780,만원 미만,/upload/restaurant_pics/아보고가.jpg,37.703607,126.6610484
상해루,경기도 화성시 노작로 147 DM프라자 2F,031-8015-0102,2만원-3만원,/upload/restaurant_pics/상해루.jpg,37.20107717,127.07358094
리오네즈,경기도 양평군 서종면 수대울길 139,031-774-0139,4만원 이상,/upload/restaurant_pics/리오네즈.jpg,37.5844859,127.3566276
청평호반닭갈비막국수,경기도 가평군 청평면 강변로 45-7,031-585-5921,만원-2만원,/upload/restaurant_pics/청평호반닭갈비막국수.jpg,37.73422241,127.4172287
팔당원조칼제비,경기도 하남시 검단산로 348,031-792-4566,만원 미만,/upload/restaurant_pics/팔당원조칼제비.jpg,37.54153181,127.23768961
어반리st(동탄점),경기도 화성시 장지로 60-12,031-376-0158,만원 미만,/upload/restaurant_pics/어반리st(동탄점).jpg,37.1575683,127.1139184
이태리옥,경기도 용인시 기흥구 죽전로15번길 16-3,031-889-9577,만원-2만원,/upload/restaurant_pics/이태리옥.jpg,37.3220828,127.1103697
에트르,경기도 수원시 영통구 효원로 393,031-211-1218,만원 미만,/upload/restaurant_pics/에트르.jpg,37.25900587,127.04470602
미사리밀빛초계국수(본점),경기도 하남시 미사대로 608,031-795-0330,만원 미만,/upload/restaurant_pics/미사리밀빛초계국수(본점).jpg,37.55320745,127.21093965
맛나제과,경기도 안양시 만안구 예술공원로 57 삼성아파트,010-5116-0249,만원 미만,/upload/restaurant_pics/맛나제과.jpg,37.41328063,126.91667505
왈츠와닥터만커피,경기도 남양주시 조안면 북한강로 856-37,031-576-0020,만원 미만,/upload/restaurant_pics/왈츠와닥터만커피.jpg,37.59154366,127.33813455
카페리노,경기도 양평군 양서면 양수로152번길 32-1,031-775-1007,만원 미만,/upload/restaurant_pics/카페리노.jpg,37.54658584,127.31710162
락원,경기도 김포시 김포한강1로97번길 32-22,031-982-2238,만원 미만,/upload/restaurant_pics/락원.jpg,37.6474479,126.6707156
청춘조개(본점),경기도 시흥시 오이도로 199-1,031-319-5227,2만원-3만원,/upload/restaurant_pics/청춘조개(본점).jpg,37.3430568,126.6870931
통일동산두부마을,경기도 파주시 탄현면 필승로 480,031-945-2114,만원-2만원,/upload/restaurant_pics/통일동산두부마을.jpg,37.78309472,126.68862627
메인스트리트,경기도 평택시 포승읍 포승산단로13번길 37-21,031-684-2223,만원 미만,/upload/restaurant_pics/메인스트리트.jpg,36.9628596,126.8557837
정조살롱,경기도 수원시 팔달구 화서문로32번길 4,010-9475-2337,만원 미만,/upload/restaurant_pics/정조살롱.jpg,37.2847697,127.01145
인생돈가스,경기도 화성시 동탄공원로3길 14-13 1F,031-8003-1413,만원 미만,/upload/restaurant_pics/인생돈가스.jpg,37.207394,127.0617414
쿠키마카롱,경기도 용인시 수지구 수지로296번길 32,031-266-2059,만원 미만,/upload/restaurant_pics/쿠키마카롱.jpg,37.32294041,127.09253225
문릿,경기도 양평군 용문면 덕촌길 101,010-5047-1880,만원 미만,/upload/restaurant_pics/문릿.jpg,37.5037443,127.5967859
카페과실원,경기도 구리시 안골로103번길 52 2F,031-565-8387,만원 미만,/upload/restaurant_pics/카페과실원.jpg,37.5996525,127.1414381
우미노미,충북 청주시 상당구 사직대로 354-2,02-3667-4027,만원-2만원,/upload/restaurant_pics/우미노미.jpg,36.6365023,127.4864962
고추만두국집,충청북도 청주시 상당구 사직대로350번길 61,043-253-4260,만원 미만,/upload/restaurant_pics/고추만두국집.jpg,36.633811,127.486512
가마솥곰탕집,충청북도 청주시 흥덕구 오송읍 궁평1길 18,043-238-1283,만원 미만,/upload/restaurant_pics/가마솥곰탕집.jpg,36.6214979,127.33250009
다낭,충청북도 청주시 흥덕구 오송읍 오송생명3로 65-22,043-235-6522,만원 미만,/upload/restaurant_pics/다낭.jpg,36.631227,127.3283114
커피단월,충청북도 충주시 충원대로 55,043-848-1996,만원 미만,/upload/restaurant_pics/커피단월.jpg,36.9424753,127.9121255
가연,충청북도 단양군 단양읍 삼봉로 87,043-421-4805,만원-2만원,/upload/restaurant_pics/가연.jpg,36.9791692,128.3532897
옥천묵집,충청북도 옥천군 옥천읍 향수7길 8,043-732-7947,,/upload/restaurant_pics/옥천묵집.jpg,36.31488037,127.58303833
가마골쉼터,충청북도 단양군 가곡면 새밭로 547-8,010-8714-8289,만원 미만,/upload/restaurant_pics/가마골쉼터.jpg,36.9938611,128.4301225
송학반점,충청북도 제천시 의병대로12길 7,043-646-2038,만원-2만원,/upload/restaurant_pics/송학반점.jpg,37.1364336,128.20748846
오성당,충청북도 청주시 흥덕구 풍산로 55,043-256-7197,만원 미만,/upload/restaurant_pics/오성당.jpg,36.6276467,127.43627708
단양흑마늘누룽지닭강정,충청북도 단양군 단양읍 도전4길 31-1,043-422-3345,만원 미만,/upload/restaurant_pics/단양흑마늘누룽지닭강정.jpg,36.9826268,128.3694839
남들갈비,충청북도 청주시 서원구 청남로2133번길 8,043-285-5599,11:00 - 23:00,/upload/restaurant_pics/남들갈비.jpg,36.62282944,127.48752594
단양마늘만두(본점),충청북도 단양군 단양읍 도전4길 26 단양구경시장 1F,043-423-0955,만원 미만,/upload/restaurant_pics/단양마늘만두(본점).jpg,36.98202954,128.3696864
중앙탑메밀마당,충청북도 충주시 중앙탑면 중앙탑길 103 1F,043-855-0283,만원 미만,/upload/restaurant_pics/중앙탑메밀마당.jpg,37.01758957,127.86434174
금성제면소,충청북도 제천시 금성면 청풍호로 991,043-642-8867,만원 미만,/upload/restaurant_pics/금성제면소.jpg,37.0666211,128.1683496
봉용불고기,충청북도 청주시 청원구 중앙로 108,043-259-8124,만원-2만원,/upload/restaurant_pics/봉용불고기.jpg,36.6467431,127.4884176
두꺼비식당,충청북도 제천시 의림대로20길 21,043-647-8847,만원 미만,/upload/restaurant_pics/두꺼비식당.jpg,37.14147341,128.21484297
덩실분식,충청북도 제천시 독순로6길 5,043-643-2133,만원 미만,/upload/restaurant_pics/덩실분식.jpg,37.13931253,128.20826276
비올라,충청북도 청주시 상당구 사직대로361번길 26,010-2384-6077,만원 미만,/upload/restaurant_pics/비올라.jpg,36.63808833,127.487579
커피라끄,충청북도 제천시 금성면 청풍호로 1226,010-8972-9741,만원 미만,/upload/restaurant_pics/커피라끄.jpg,37.04892421,128.17090104
서유숙카페,충청북도 충주시 소태면 덕은로 596,카페 / 디저트,11:00 - 18:00,/upload/restaurant_pics/서유숙카페.jpg,37.1020513,127.8267518
쫄쫄호떡,충청북도 청주시 상당구 상당로55번길 40-1,043-221-2208,만원 미만,/upload/restaurant_pics/쫄쫄호떡.jpg,36.63298647,127.4884536
단양흑마늘닭강정원주닭집,충청북도 단양군 단양읍 도전4길 30 단양시장,043-422-2758,만원-2만원,/upload/restaurant_pics/단양흑마늘닭강정원주닭집.jpg,36.9824831,128.3697026
카페산,충청북도 단양군 가곡면 두산길 196-86 1F,0507-1353-0868,만원 미만,/upload/restaurant_pics/카페산.jpg,36.99466384,128.3943115
향미식당,충청북도 단양군 매포읍 평동4길 5,043-422-4188,만원 미만,/upload/restaurant_pics/향미식당.jpg,37.0298022,128.3037393
원조중앙탑막국수,충청북도 충주시 중원대로 3018 1F,043-848-5508,만원 미만,/upload/restaurant_pics/원조중앙탑막국수.jpg,36.94247563,127.91904886
도깨비카페,충청북도 단양군 가곡면 두산길 254-6,010-4633-3326,만원 미만,/upload/restaurant_pics/도깨비카페.jpg,37.0016691,128.4007975
풀문,충청북도 청주시 상당구 수암로36번길 21-4,043-224-5152,만원 미만,/upload/restaurant_pics/풀문.jpg,36.64633838,127.4947343
진천막국수,충청북도 진천군 이월면 진광로 725,043-532-8884,만원 미만,/upload/restaurant_pics/진천막국수.jpg,36.9251096,127.428575
흥흥제과,충청북도 청주시 서원구 중앙로 5-3,070-8827-7058,만원 미만,/upload/restaurant_pics/흥흥제과.jpg,36.6375161,127.4886281
단빵제빵소,충청북도 단양군 단양읍 도전4길 30,043-421-7978,만원 미만,/upload/restaurant_pics/단빵제빵소.jpg,36.9824898,128.3697037
산아래,충청북도 제천시 봉양읍 앞산로 174,043-646-3233,만원 미만,/upload/restaurant_pics/산아래.jpg,37.11980297,128.12685051
오성통닭(단양점),충청북도 단양군 단양읍 도전5길 31 단양시장,043-421-8400,만원-2만원,/upload/restaurant_pics/오성통닭(단양점).jpg,36.98249805,128.36998534
충청도순대,충청북도 단양군 단양읍 도전5길 37,043-421-1378,만원-2만원,/upload/restaurant_pics/충청도순대.jpg,36.98305511,128.36997986
놀멍마시멍,충청북도 청주시 청원구 안덕벌로 58 동아빌딩 105호,0507-1341-0670,만원-2만원,/upload/restaurant_pics/놀멍마시멍.jpg,36.6579334,127.4946765
시골밥상,충청북도 제천시 봉양읍 주포로 17,043-648-9988,만원 미만,/upload/restaurant_pics/시골밥상.jpg,37.1338329,128.1145962
장다리식당,충청북도 단양군 단양읍 삼봉로 370,043-423-3960,2만원-3만원,/upload/restaurant_pics/장다리식당.jpg,36.98946848,128.36799119
빌라디쉐프(나폴리점),충청북도 청주시 서원구 1순환로 1080-2,043-286-1080,만원-2만원,/upload/restaurant_pics/빌라디쉐프(나폴리점).jpg,36.60567242,127.4861097
탄포포,충청북도 청주시 상당구 사직대로361번길 26,043-252-3131,만원 미만,/upload/restaurant_pics/탄포포.jpg,36.6380849,127.4875849
자매상회(청주북문로점),충청북도 청주시 상당구 중앙로 14-1 중앙프라자 1F,010-7109-0429,만원 미만,/upload/restaurant_pics/자매상회(청주북문로점).jpg,36.63836762,127.48895154
상촌식당,충청북도 충주시 수안보면 중산신촌길 99,043-848-3492,만원 미만,/upload/restaurant_pics/상촌식당.jpg,36.88464355,127.99514771
상당집,충청북도 청주시 상당구 성내로118번길 1,043-252-3291,,/upload/restaurant_pics/상당집.jpg,36.66339619,127.54231595
황금가든(2호점),충청북도 제천시 청풍면 청풍호로 1682,043-647-6303,2만원-3만원,/upload/restaurant_pics/황금가든(2호점).jpg,37.02071886,128.17278043
제천빨간오뎅,충청북도 제천시 의병대로18길 2,011-459-0605,만원 미만,/upload/restaurant_pics/제천빨간오뎅.jpg,37.13554118,128.21194429
시골순두부,충청북도 제천시 중말8길 22,043-643-9522,,/upload/restaurant_pics/시골순두부.jpg,37.13041507,128.25442448
산아래석갈비,충청북도 제천시 백운면 금봉로 182,043-645-5733,만원-2만원,/upload/restaurant_pics/산아래석갈비.jpg,37.1457608,128.041617
대추나무집,충청북도 제천시 의병대로12길 15,043-644-3489,2만원-3만원,/upload/restaurant_pics/대추나무집.jpg,37.13594885,128.20688041
유미당,충청북도 청주시 서원구 1순환로 1109  호인리더스 111호,043-285-8253,만원 미만,/upload/restaurant_pics/유미당.jpg,36.606709,127.4898334
고향이야기,충청북도 제천시 죽하로11길 17,043-643-4399,만원-2만원,/upload/restaurant_pics/고향이야기.jpg,37.1569138,128.2239172
택이네조개전골,충청북도 청주시 청원구 1순환로 116-1,043-212-8596,만원-2만원,/upload/restaurant_pics/택이네조개전골.jpg,36.6642278,127.4995978
태양부양꼬치,충청북도 청주시 흥덕구 오송읍 오송생명5로 267-8,043-237-9255,만원-2만원,/upload/restaurant_pics/태양부양꼬치.jpg,36.6232108,127.325682
행복한우동가게,충청북도 충주시 연수상가4길 10,043-854-1052,만원 미만,/upload/restaurant_pics/행복한우동가게.jpg,36.98813254,127.92973569
어부명가,충청북도 단양군 단양읍 수변로 87,043-421-7688,만원-2만원,/upload/restaurant_pics/어부명가.jpg,36.98318863,128.37071228
황금송어횟집,충청북도 충주시 샘골길 13,043-843-0500,,/upload/restaurant_pics/황금송어횟집.jpg,36.9688615,127.9517052
옥천금강올갱이(2호점),충청북도 옥천군 옥천읍 옥천로 1491,043-731-1988,만원 미만,/upload/restaurant_pics/옥천금강올갱이(2호점).jpg,36.30955938,127.56143118
매향,충청남도 공주시 백미고을길 18,041-881-3161,만원 미만,/upload/restaurant_pics/매향.jpg,36.46550218,127.12159248
동순원,충청남도 천안시 서북구 성환읍 성환중앙로 33,041-581-2070,만원 미만,/upload/restaurant_pics/동순원.jpg,36.91701313,127.12978359
시골통닭,충청남도 부여군 부여읍 중앙로5번길 14-9,041-835-3522,만원-2만원,/upload/restaurant_pics/시골통닭.jpg,36.28199412,126.91160889
우렁이박사,충청남도 당진시 신평면 샛터로 7-1,041-362-9554,만원-2만원,/upload/restaurant_pics/우렁이박사.jpg,36.8799734,126.8027648
솔내음레스토랑,충청남도 부여군 부여읍 나루터로 39,041-836-0116,만원-2만원,/upload/restaurant_pics/솔내음레스토랑.jpg,36.28591781,126.90907544
뚜쥬루(돌가마점),충청남도 천안시 동남구 풍세로 706,041-578-0036,만원 미만,/upload/restaurant_pics/뚜쥬루(돌가마점).jpg,36.77313287,127.13932944
신태루,충청남도 태안군 태안읍 시장5길 43,041-673-8901,만원 미만,/upload/restaurant_pics/신태루.jpg,36.7521549,126.2995588
금강산식당,충청남도 천안시 동남구 먹거리3길 21 1F 103호,070-8624-8689,만원-2만원,/upload/restaurant_pics/금강산식당.jpg,36.8171234,127.1552921
장칼국수,충청남도 천안시 동남구 천안천8길 49,041-555-3567,만원 미만,/upload/restaurant_pics/장칼국수.jpg,36.8216824,127.1563073
인사이트커피,충청남도 천안시 동남구 통정10로 7-8,041-577-2417,만원 미만,/upload/restaurant_pics/인사이트커피.jpg,36.7752717,127.1299318
피넛스토어,충청남도 천안시 동남구 터미널7길 5,퓨전 양식,식당 홈페이지로 가기,/upload/restaurant_pics/피넛스토어.jpg,36.8210948,127.1569378
북경탕수육,충청남도 공주시 중동1길 5-18,041-858-9991,만원 미만,/upload/restaurant_pics/북경탕수육.jpg,36.45508491,127.12496258
루치아의뜰,충청남도 공주시 웅진로 145-8,041-855-2233,만원 미만,/upload/restaurant_pics/루치아의뜰.jpg,36.45375602,127.1237825
이고집만두,충청남도 천안시 동남구 태조산길 258,041-567-2027,만원 미만,/upload/restaurant_pics/이고집만두.jpg,36.820563,127.1881738
서동한우,충청남도 부여군 부여읍 성왕로 256,041-835-7585,3만원-4만원,/upload/restaurant_pics/서동한우.jpg,36.2831513,126.91535926
눈들재,충청남도 천안시 동남구 용곡2길 43-20,010-3248-1314,만원 미만,/upload/restaurant_pics/눈들재.jpg,36.7890392,127.1352438
브루어스커피,충청남도 천안시 동남구 먹거리9길 20,041-558-2009,만원 미만,/upload/restaurant_pics/브루어스커피.jpg,36.8174738,127.1560729
장원막국수,충청남도 부여군 부여읍 나루터로62번길 20,041-835-6561,만원 미만,/upload/restaurant_pics/장원막국수.jpg,36.28913663,126.90877338
보령우유창고,충청남도 보령시 천북면 홍보로 573,041-642-5710,만원 미만,/upload/restaurant_pics/보령우유창고.jpg,36.4887727,126.525659
광명만두,충청남도 천안시 서북구 두정중4길 1 코리아숯불바베큐,041-552-2289,만원 미만,/upload/restaurant_pics/광명만두.jpg,36.83411196,127.14229744
뚜쥬루과자점(천안점),충청남도 천안시 서북구 백석로 270,041-576-0086,만원 미만,/upload/restaurant_pics/뚜쥬루과자점(천안점).jpg,36.81843426,127.13962863
더몰트하우스,충청남도 천안시 서북구 불당31길 22,041-563-0908,만원-2만원,/upload/restaurant_pics/더몰트하우스.jpg,36.8093604,127.1056494
유가네칼국수,충청남도 공주시 원댕이길 8,041-856-1053,만원 미만,/upload/restaurant_pics/유가네칼국수.jpg,36.44229352,127.12810341
원조할머니학화호두과자(천안역점),충청남도 천안시 동남구 대흥로 233,041-551-3370,만원 미만,/upload/restaurant_pics/원조할머니학화호두과자(천안역점).jpg,36.8089543,127.1477337
동해원(본점),충청남도 공주시 납다리길 22,041-852-3624,만원 미만,/upload/restaurant_pics/동해원(본점).jpg,36.45030769,127.14795142
베이커리밤마을,충청남도 공주시 백미고을길 5-13 1F,041-853-3489,만원 미만,/upload/restaurant_pics/베이커리밤마을.jpg,36.4645726,127.1229096
목화반점,충청남도 아산시 온주길 28-8,041-545-8052,만원 미만,/upload/restaurant_pics/목화반점.jpg,36.7613889,127.0193015
카페피어라,충청남도 당진시 합덕읍 합덕대덕로 502-24,041-362-9900,만원 미만,/upload/restaurant_pics/카페피어라.jpg,36.8061309,126.7403286
코랄커피,충청남도 보령시 해수욕장4길 82 코랄커피,041-934-7011,만원 미만,/upload/restaurant_pics/코랄커피.jpg,36.30860519,126.51519012
랙스커피,충청남도 천안시 서북구 한들1로 80,041-564-8205,만원 미만,/upload/restaurant_pics/랙스커피.jpg,36.8294223,127.1176961
시골집얼큰한뼈해장국,충청남도 천안시 서북구 봉정로 168-2,041-577-9993,만원 미만,/upload/restaurant_pics/시골집얼큰한뼈해장국.jpg,36.81696163,127.14266917
에어산,충청남도 공주시 반포면 임금봉길 88-27,042-825-0923,만원 미만,/upload/restaurant_pics/에어산.jpg,36.3660689,127.2516362
교토리,충청남도 천안시 동남구 북면 위례성로 782,010-4779-8864,만원 미만,/upload/restaurant_pics/교토리.jpg,36.8317618,127.2714363
퍼센토,충청남도 천안시 서북구 불당30길 7-1,041-522-0300,2만원-3만원,/upload/restaurant_pics/퍼센토.jpg,36.8105188,127.1031557
빙빙반점,충청남도 당진시 교동길 147,041-353-7900,만원 미만,/upload/restaurant_pics/빙빙반점.jpg,36.89189294,126.62978629
로드1950,충청남도 당진시 신평면 매산로 170,041-363-1950,만원-2만원,/upload/restaurant_pics/로드1950.jpg,36.9173689,126.8122952
시장정육점식당,충청남도 공주시 백미고을길 10-5,041-855-3074,만원-2만원,/upload/restaurant_pics/시장정육점식당.jpg,36.46587646,127.12224868
아우어베이커리(천안신불당점),충청남도 천안시 서북구 불당23로 73-27 1F,041-552-0522,만원 미만,/upload/restaurant_pics/아우어베이커리(천안신불당점).jpg,36.8204455,127.1096894
석산장,충청남도 천안시 동남구 문화로 30,041-551-7230,만원-2만원,/upload/restaurant_pics/석산장.jpg,36.81027491,127.15179245
킨이로텐,충청남도 천안시 서북구 불당21로 40,041-522-7835,만원-2만원,/upload/restaurant_pics/킨이로텐.jpg,36.8110768,127.1032881
무드빌리지,충청남도 부여군 부여읍 뒷개로27번길 10-1 2F,041-832-3982,만원 미만,/upload/restaurant_pics/무드빌리지.jpg,36.2928815,126.9245182
트래블브레이크,충청남도 태안군 안면읍 등마루1길 125,010-9510-9036,만원-2만원,/upload/restaurant_pics/트래블브레이크.jpg,36.59737497,126.3375457
사네,충청남도 아산시 음봉면 음봉로586번길 77-20,041-532-5244,만원 미만,/upload/restaurant_pics/사네.jpg,36.8312635,127.0686095
피탕김탕,충청남도 공주시 한적2길 41-9,041-856-3366,만원 미만,/upload/restaurant_pics/피탕김탕.jpg,36.47799683,127.13919067
천안옛날호두과자(본점),충청남도 천안시 동남구 대흥로 237-1,041-561-5000,만원 미만,/upload/restaurant_pics/천안옛날호두과자(본점).jpg,36.80907994,127.14757196
해어름,충청남도 당진시 신평면 매산해변길 144,041-362-1955,만원 미만,/upload/restaurant_pics/해어름.jpg,36.93022128,126.80640726
진국집,충청남도 서산시 관아문길 19-10,041-665-7091,만원-2만원,/upload/restaurant_pics/진국집.jpg,36.782582,126.45205
갱스커피,충청남도 보령시 청라면 청성로 143,041-931-9331,만원 미만,/upload/restaurant_pics/갱스커피.jpg,36.367864,126.653839
딴뚝통나무집식당,충청남도 태안군 안면읍 조운막터길 23-22 1F,041-673-1645,만원-2만원,/upload/restaurant_pics/딴뚝통나무집식당.jpg,36.50943701,126.35098141
이숲,충청남도 천안시 서북구 성거읍 망향로 510-32,041-902-0613,만원 미만,/upload/restaurant_pics/이숲.jpg,36.8621845,127.1954221
공주집,충청남도 천안시 서북구 성환읍 송덕2길 113,041-581-2037,만원 미만,/upload/restaurant_pics/공주집.jpg,36.92354635,127.11889138
곰골식당,충청남도 공주시 봉황산1길 1-2,041-855-6481,만원 미만,/upload/restaurant_pics/곰골식당.jpg,36.45167585,127.12053531
태안수산,충청남도 태안군 태안읍 시장1길 33-1,041-673-2932,2만원-3만원,/upload/restaurant_pics/태안수산.jpg,36.75346,126.295293
장호덕손만두(서산점),충청남도 서산시 인지면 무학로 1735,010-3725-4261,만원 미만,/upload/restaurant_pics/장호덕손만두(서산점).jpg,36.7576576,126.4278126
정안골양푼이동태찌개,충청남도 공주시 정안면 광정장터길 91,0507-1374-3653,만원 미만,/upload/restaurant_pics/정안골양푼이동태찌개.jpg,36.6107293,127.1226313
미세스피베리,충청남도 공주시 번영1로 84-5,041-858-7777,만원 미만,/upload/restaurant_pics/미세스피베리.jpg,36.47363843,127.13700963
라비앙,충청남도 천안시 동남구 먹거리8길 16-3,010-5749-3532,만원 미만,/upload/restaurant_pics/라비앙.jpg,36.8171972,127.1549117
합송리994,충청남도 부여군 규암면 흥수로 581-6,041-833-6671,만원 미만,/upload/restaurant_pics/합송리994.jpg,36.2664057,126.847075
소진담(서산점),충청남도 서산시 대산읍 삼길포1로 57 2-3F,010-8796-9441,만원 미만,/upload/restaurant_pics/소진담(서산점).jpg,37.0029457,126.452052
박순자아우내순대,충청남도 천안시 동남구 병천면 아우내순대길 47,041-564-1242,만원 미만,/upload/restaurant_pics/박순자아우내순대.jpg,36.76176942,127.29913847
히트커피,충청남도 천안시 동남구 통정4로 67,041-577-4141,만원 미만,/upload/restaurant_pics/히트커피.jpg,36.77380227,127.13623573
제일꽃게장(본점),충청남도 당진시 백암로 246,041-353-6379,2만원-3만원,/upload/restaurant_pics/제일꽃게장(본점).jpg,36.8919598,126.6252891
송화양꼬치(천안점),충청남도 천안시 서북구 봉정로 386,041-552-5589,만원-2만원,/upload/restaurant_pics/송화양꼬치(천안점).jpg,36.83634,127.1458008
읍성뚝배기,충청남도 서산시 해미면 남문2로 136,041-688-2101,만원 미만,/upload/restaurant_pics/읍성뚝배기.jpg,36.71175084,126.546455
몽산포제빵소,충청남도 태안군 남면 우운길 56-19,041-675-9802,만원 미만,/upload/restaurant_pics/몽산포제빵소.jpg,36.6878672,126.2830191
충남집,충청남도 천안시 동남구 병천면 충절로 1748,041-564-1079,만원 미만,/upload/restaurant_pics/충남집.jpg,36.7621809,127.2988768
그래비티,충청남도 천안시 동남구 통정2길 6-29,041-578-5438,만원 미만,/upload/restaurant_pics/그래비티.jpg,36.77791867,127.13295859
영성각(본점),충청남도 서산시 해미면 남문1로 40-1,041-688-2047,만원 미만,/upload/restaurant_pics/영성각(본점).jpg,36.71041064,126.54662852
뚜쥬루과자점(거북이점),충청남도 천안시 서북구 봉서산로 69-22,041-563-0086,만원 미만,/upload/restaurant_pics/뚜쥬루과자점(거북이점).jpg,36.80730077,127.11412568
마로네,충청남도 천안시 서북구 불당28길 22,010-3241-3837,2만원-3만원,/upload/restaurant_pics/마로네.jpg,36.8114368,127.1021692
먹보네조개구이,충청남도 보령시 해수욕장4길 20,041-932-5542,2만원-3만원,/upload/restaurant_pics/먹보네조개구이.jpg,36.30605498,126.51642019
하누래,충청남도 천안시 서북구 서부대로 700,041-566-3330,4만원 이상,/upload/restaurant_pics/하누래.jpg,36.829462,127.13349
착한낙지(서산점),충청남도 서산시 율지14로 16,041-663-4000,만원-2만원,/upload/restaurant_pics/착한낙지(서산점).jpg,36.78051577,126.46234249
하루식탁,충청남도 천안시 동남구 먹거리8길 25 2F,041-414-6776,만원 미만,/upload/restaurant_pics/하루식탁.jpg,36.8173487,127.1557721
